"Record ID","Data Resource ID","Dataset name","Licence","Catalog Number","Taxon Concept ID","Scientific Name","Scientific name (intepreted)","Taxon rank","Common name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Institution Code","Collection Code","record _ number","Occurrence status","Longitude - original","Geodetic Datum","Decimal latitude (WGS84)","Decimal latitude (WGS84)","Coordinate uncertainty in metres","OSGR","OSGR 100km","OSGR 10km","OSGR 2km","OSGR 1km","Country","State/Province","Locality","Individual count","Collector","Year","Month","Date","Basis Of Record - original","Basis of record","Sex","Data Resource ID","Dataset name"
"d1212ce2-b182-4736-aa3a-9a01936ac768","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","251734","present","","","52.66418","1.5648","100.0","TG411133","TG","TG41","TG41B","TG4113","United Kingdom","England","Oby, marsh ditch 56","","Drake, C.M.","2009","06","2009-06-03","","","","dr1418","Aquatic Heteroptera Dataset"
"d070c48b-8af3-48ad-b4df-bc530093f83e","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","287935","present","","","53.07565","-0.69759","100.0","SK873539","SK","SK85","SK85R","SK8753","United Kingdom","England","River Witham, Beckingham","","Merritt, R.","2002","06","2002-06-24","","","","dr1418","Aquatic Heteroptera Dataset"
"ced10c97-d592-4889-b317-2fa8d1f3f59e","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","247475","present","","","52.82099","1.24062","100.0","TG184297","TG","TG12","TG12Z","TG1829","United Kingdom","England","Blickling, Chinese Bridge Meadows, ditch","","Warrington, S.","2007","06","2007-06-11","","","","dr1418","Aquatic Heteroptera Dataset"
"cebc111e-deec-42d1-bc22-6753d5e29cdf","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","291144","present","","","53.60213","-0.94139","100.0","SE701122","SE","SE71","SE71B","SE7012","United Kingdom","England","South Soak Drain, Moor's Bridge, SE of Thorne","","Merritt, R.","2005","06","2005-06-11","","","","dr1418","Aquatic Heteroptera Dataset"
"cd92e3db-6be1-4474-a6ea-216979ae2d47","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","242630","present","","","51.55258","-2.6598","100.0","ST543839","ST","ST58","ST58L","ST5483","United Kingdom","England","ICI Severnside Estate(8), Severn Beach","","Smith, M.N.","2000","06","2000-06-15","","","","dr1418","Aquatic Heteroptera Dataset"
"cd48a469-0921-49b6-aaeb-4bab0ef95153","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","242342","present","","","51.5535","-2.65548","100.0","ST546840","ST","ST58","ST58M","ST5484","United Kingdom","England","Distribution Park(56), Severn Beach","","Smith, M.N.","2000","06","2000-06-13","","","","dr1418","Aquatic Heteroptera Dataset"
"cca7750d-7689-4efd-855f-bfb4d2b66e3d","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","240586","present","","","51.51185","0.19624","1000.0","TQ5281","TQ","TQ58","TQ58F","TQ5281","United Kingdom","England","Rainham Marshes(10)","","Smith, M.N.","1999","06","1999-06-23","","","","dr1418","Aquatic Heteroptera Dataset"
"cc46a635-53ac-4cf7-acd9-75934994650b","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","290072","present","","","53.67401","-0.84119","100.0","SE766203","SE","SE72","SE72Q","SE7620","United Kingdom","England","Swinefleet Warping Drain, SW of Swinefleet","","Merritt, R.","2006","06","2006-06-02","","","","dr1418","Aquatic Heteroptera Dataset"
"cb9034c5-7d67-4c2f-9307-b01c8a42205f","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","248839","present","","","54.39899","-1.64185","100.0","NZ233004","NZ","NZ20","NZ20F","NZ2300","United Kingdom","England","Scorton Quarry, NE of Brompton-on-Swale","","Hammond, M.","2006","06","2006-06-26","","","","dr1418","Aquatic Heteroptera Dataset"
"c9c8291f-0d07-4c21-a1c7-8d7e1b8203db","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","240822","present","","","51.51185","0.19624","1000.0","TQ5281","TQ","TQ58","TQ58F","TQ5281","United Kingdom","England","Rainham Marshes(57)","","Consulting, H.","1999","06","1999-06-30","","","","dr1418","Aquatic Heteroptera Dataset"
"c91a0b09-f140-4cf1-8a4d-3e93a794e061","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","247210","present","","","53.83184","-2.99899","100.0","SD343377","SD","SD33","SD33N","SD3437","United Kingdom","England","POULTON WEST, P9","","Bentley, D.P.","2007","06","2007-06-24","","","","dr1418","Aquatic Heteroptera Dataset"
"c81f1758-59ea-4c19-8864-bbf623212996","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","290957","present","","","53.62854","-0.98155","100.0","SE674151","SE","SE61","SE61S","SE6715","United Kingdom","England","Pear Tree Farm (marsh), Hangsman Hill","","Merritt, R.","2005","06","2005-06-07","","","","dr1418","Aquatic Heteroptera Dataset"
"c63480d9-3560-44d5-be08-3f10bae6561f","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","298488","present","","","58.5286","-3.6614","100.0","ND033612","ND","ND06","ND06F","ND0361","United Kingdom","Scotland","Broubster Leans, muddy pools","","Foster, G.","2008","06","2008-06-22","","","","dr1418","Aquatic Heteroptera Dataset"
"e3ccbaae-0a74-4d66-bd93-60a7cdc115d1","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","289064","present","","","53.56659","-1.38619","100.0","SE407079","SE","SE40","SE40D","SE4007","United Kingdom","England","Grimethorpe Colliery Reclamation Site (pond 2)","","Merritt, R.","2005","09","2005-09-28","","","","dr1418","Aquatic Heteroptera Dataset"
"e3c7b8c7-0b6a-40b2-86de-ac47a564b265","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","291402","present","","","53.51151","-1.34024","100.0","SE438018","SE","SE40","SE40F","SE4301","United Kingdom","England","Manvers Way (lake), Wath upon Dearne","","Merritt, R.","2005","09","2005-09-06","","","","dr1418","Aquatic Heteroptera Dataset"
"e34f545c-3eed-432d-94de-39f4a9cecbd2","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","286155","present","","","53.24017","-0.78401","100.0","SK812721","SK","SK87","SK87B","SK8172","United Kingdom","England","Fledborough","","Merritt, R.","2002","09","2002-09-20","","","","dr1418","Aquatic Heteroptera Dataset"
"a71123ea-1a2b-4ba9-8f25-7d7d9b220591","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","287770","present","","","52.87671","-1.48661","100.0","SK346311","SK","SK33","SK33K","SK3431","United Kingdom","England","Sinfin Moor (pond), Derby","","Merritt, R.","2001","10","2001-10-16","","","","dr1418","Aquatic Heteroptera Dataset"
"b82a5c42-e6dc-429e-a981-7b5f5a076074","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","249496","present","","","54.82096","-1.33153","100.0","NZ430475","NZ","NZ44","NZ44I","NZ4347","United Kingdom","England","Seaham STW, Pond 1","","Hammond, M.","2009","08","2009-08-03","","","","dr1418","Aquatic Heteroptera Dataset"
"a1301672-1960-4906-83e7-a7d0a25e35fc","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","284384","present","","","53.09422","-0.84189","100.0","SK776558","SK","SK75","SK75S","SK7755","United Kingdom","England","River Trent, Kelham","","Merritt, R.","1999","05","1999-05-03","","","","dr1418","Aquatic Heteroptera Dataset"
"c1873a50-e9e5-4b53-ac54-7f3f970d56dc","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","887","237419","present","","","53.19725","-1.40645","100.0","SK397668","SK","SK36","SK36Y","SK3966","United Kingdom","England","Avenue Washlands NR, Wingerworth: comp. 9 (pond)","","Merritt, R.","2011","07","2011-07-19","","","","dr1418","Aquatic Heteroptera Dataset"
"c12e66da-91fc-4a1e-9731-a3d61c64a7b0","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","284945","present","","","53.3235","-0.75762","100.0","SK828814","SK","SK88","SK88F","SK8281","United Kingdom","England","Marton Mill DDS: ditch","","Merritt, R.","1999","07","1999-07-12","","","","dr1418","Aquatic Heteroptera Dataset"
"c3a41ed0-e6ab-4263-b1ec-2dfcd9e35a5c","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","297371","present","","","56.28993","-2.84245","100.0","NO479111","NO","NO41","NO41Q","NO4711","United Kingdom","Scotland","Cameron Reservoir, south shore","","Huxley, T.","2002","11","2002-11-25","","","","dr1418","Aquatic Heteroptera Dataset"
"bff2e4f8-6f32-4369-a1f0-01479901a236","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","239790","present","","","51.50232","0.2246","1000.0","TQ5480","TQ","TQ58","TQ58K","TQ5480","United Kingdom","England","Rainham Marshes(70)","","Consulting, H.","1999","07","1999-07-08","","","","dr1418","Aquatic Heteroptera Dataset"
"bfdecad9-9b47-42da-adb7-704e90a4d06e","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","288682","present","","","52.89471","-1.17127","100.0","SK558333","SK","SK53","SK53L","SK5533","United Kingdom","England","Fairham Brook, Clifton","","Merritt, R.","2001","07","2001-07-27","","","","dr1418","Aquatic Heteroptera Dataset"
"c43d415a-94b2-4d3c-9d39-99a5fc4c50f4","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","887","237025","present","","","51.20197","-3.12282","100.0","ST216453","ST","ST24","ST24C","ST2145","United Kingdom","England","Wick Moor (drain)","","Merritt, R.","2008","06","2008-06-15","","","","dr1418","Aquatic Heteroptera Dataset"
"bed79c68-b3f2-4c74-88e4-de973a4a4d3d","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","245007","present","","","51.1987","-3.08839","100.0","ST240449","ST","ST24","ST24M","ST2444","United Kingdom","England","Steart Peninsula, ditch 28","","Drake, M.","2003","07","2003-07-30","","","","dr1418","Aquatic Heteroptera Dataset"
"c3e3a12e-0afc-4d1c-beea-511c0dde09ae","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","249903","present","","","52.54024","1.70521","100.0","TG513000","TG","TG50","TG50A","TG5100","United Kingdom","England","Lound Reservoir, Hopton, 4","","Chalkley, A.","2006","06","2006-06-17","","","","dr1418","Aquatic Heteroptera Dataset"
"c387128b-1cd4-4338-a5f9-e967daa7ea01","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","291139","present","","","53.57506","-0.92998","100.0","SE709092","SE","SE70","SE70E","SE7009","United Kingdom","England","Low Bank Drain, Low Levels","","Merritt, R.","2005","06","2005-06-11","","","","dr1418","Aquatic Heteroptera Dataset"
"c2a405f4-5bbe-4523-8b51-c2c0706ad82c","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","271697","present","","","53.22385","-4.31648","100.0","SH454721","SH","SH47","SH47L","SH4572","United Kingdom","Wales","Malltraeth Marsh, ditch 10","","Drake, C.M.","2008","06","2008-06-05","","","","dr1418","Aquatic Heteroptera Dataset"
"e29999f8-2d48-40d0-9ee9-edb04f919d94","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","287668","present","","","53.60194","-1.14238","100.0","SE568120","SE","SE51","SE51R","SE5612","United Kingdom","England","Shirley Pool SSSI: Shirley Pool","","Merritt, R.","2001","09","2001-09-26","","","","dr1418","Aquatic Heteroptera Dataset"
"c25301f0-85fd-4058-abbe-2a1689894364","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","242617","present","","","51.5526","-2.65691","100.0","ST545839","ST","ST58","ST58L","ST5483","United Kingdom","England","ICI Severnside Estate(57), Severn Beach","","Smith, M.N.","2000","06","2000-06-15","","","","dr1418","Aquatic Heteroptera Dataset"
"a0166fc3-83eb-45cc-9af1-2abd80d74ddf","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","249144","present","","","51.20962","-2.85673","100.0","ST402459","ST","ST44","ST44C","ST4045","United Kingdom","England","Tadham Moor, ditch 22","","Drake, C.M.","2007","05","2007-05-04","","","","dr1418","Aquatic Heteroptera Dataset"
"9da46976-b09c-4e05-9708-89d18870aa38","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","252346","present","","","51.49334","0.22416","1000.0","TQ5479","TQ","TQ57","TQ57P","TQ5479","United Kingdom","England","Aveley Marshes, ditch 7","","Drake, C.M.","2009","05","2009-05-07","","","","dr1418","Aquatic Heteroptera Dataset"
"9b98490c-ff9a-48f8-bba3-616e6802ecf0","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","288931","present","","","53.69329","-0.47566","100.0","TA007229","TA","TA02","TA02B","TA0022","United Kingdom","England","Far Ings NR: ford lake","","Merritt, R.","2001","05","2001-05-11","","","","dr1418","Aquatic Heteroptera Dataset"
"b80e71be-d843-4a05-8638-08cd5e7d40a8","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","887","237917","present","","","51.10092","-0.93666","100.0","SU745340","SU","SU73","SU73M","SU7434","United Kingdom","England","Selborne Long Lythe: stream","","Warrington, S.","2011","08","2011-08-09","","","","dr1418","Aquatic Heteroptera Dataset"
"9b971e49-4209-4d6f-8b7d-39607c38aacc","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","243985","present","","","53.59531","-3.06668","1000.0","SD2911","SD","SD21","SD21V","SD2911","United Kingdom","England","Ainsdale & Birkdale Hills LNR, Slack 161","","Wallace, I.D.","2000","05","2000-05-05","","","","dr1418","Aquatic Heteroptera Dataset"
"b72c206e-9386-4b5b-8cd8-c97695a8d90a","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","284975","present","","","50.8316","-0.29384","100.0","TQ202049","TQ","TQ20","TQ20C","TQ2004","United Kingdom","England","Shoreham-by-Sea","","Merritt, R.","1999","08","1999-08-17","","","","dr1418","Aquatic Heteroptera Dataset"
"b7147429-a9ec-4124-b379-e6fdb5d9df73","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","245899","present","","","51.20078","-3.05695","100.0","ST262451","ST","ST24","ST24S","ST2645","United Kingdom","England","Steart Peninsula, ditch 68","","Drake, M.","2003","08","2003-08-06","","","","dr1418","Aquatic Heteroptera Dataset"
"9b06b246-9aa5-48e2-acf9-183fbb3c4e21","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","253288","present","","","50.95517","0.76724","100.0","TQ944209","TQ","TQ92","TQ92K","TQ9420","United Kingdom","England","East Guldeford, ditch 8","","Drake, C.M.","2008","05","2008-05-01","","","","dr1418","Aquatic Heteroptera Dataset"
"b6597b42-a68f-43d5-b61d-f2d5da308624","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","283781","present","","","53.60625","-0.48786","100.0","TA001132","TA","TA01","TA01B","TA0013","United Kingdom","England","Land Drain, Worlaby Carrs","","Merritt, R.","2000","08","2000-08-01","","","","dr1418","Aquatic Heteroptera Dataset"
"9ab7069d-32d1-4a0b-bfd1-6a1732443205","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","288301","present","","","52.86584","-1.73481","100.0","SK179298","SK","SK12","SK12U","SK1729","United Kingdom","England","Brookside Farm, Scropton","","Merritt, R.","2002","05","2002-05-11","","","","dr1418","Aquatic Heteroptera Dataset"
"b64d9e09-5702-4852-8c47-f2c809cd9b0a","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","242050","present","","","51.74379","-2.2918","100.0","SO799050","SO","SO70","SO70X","SO7905","United Kingdom","England","Stonehouse, Stroudwater Canal","","Alexander, K.","2001","08","2001-08-18","","","","dr1418","Aquatic Heteroptera Dataset"
"9a09463c-8ff6-49d1-86b5-b5ee27f172fe","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","238191","present","","","52.29418","1.63473","100.0","TM479724","TM","TM47","TM47R","TM4772","United Kingdom","England","Dingle Marshes, ditch 12","","Drake, M.","1988","05","1988-05-12","","","","dr1418","Aquatic Heteroptera Dataset"
"99b2c2fc-7add-4ef7-a2f6-06ebec80d397","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","255350","present","","","52.21608","0.76738","100.0","TL891611","TL","TL86","TL86V","TL8961","United Kingdom","England","Rushbrooke, Old Moat","","Chalkley, A.","2008","05","2008-05-23","","","","dr1418","Aquatic Heteroptera Dataset"
"c3414f0f-9feb-450e-bc4f-4b4cb1a90e9b","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","287884","present","","","53.26582","-1.28855","100.0","SK475745","SK","SK47","SK47S","SK4774","United Kingdom","England","Clowne Brook, Stanfree","","Merritt, R.","2001","11","2001-11-21","","","","dr1418","Aquatic Heteroptera Dataset"
"c1b6d2f2-1c19-4edb-a7e5-fb3b606d477b","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","283917","present","","","52.98566","-1.34083","100.0","SK443433","SK","SK44","SK44L","SK4443","United Kingdom","England","Shipley CP: Parker's Pond","","Merritt, R.","2000","11","2000-11-15","","","","dr1418","Aquatic Heteroptera Dataset"
"c05f050e-a0b3-4f87-88ac-d152946cbb34","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","297950","present","","","56.11198","-3.17786","100.0","NT268916","NT","NT29","NT29Q","NT2691","United Kingdom","Scotland","Raith Pond, Kirkcaldy","","Huxley, T.","2002","11","2002-11-19","","","","dr1418","Aquatic Heteroptera Dataset"
"bdd5390c-fb7e-45b4-8345-1a2eadd9573e","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","282535","present","","","53.3021","-1.9812","100.0","SK013783","SK","SK07","SK07E","SK0178","United Kingdom","England","Fernilee (small overgrown resv.), Goyt Valley","","Merritt, R.","1998","11","1998-11-15","","","","dr1418","Aquatic Heteroptera Dataset"
