Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.66208E-5,18.003632604,0.360529516,0.361022998,0.139158576,0
8.73011E-5,18.255821224,0.362770848,0.358148295,0.142394822,0
8.80831E-5,18.501582951,0.365338152,0.35537272,0.142394822,0
8.90426E-5,18.75843556,0.368473435,0.352498017,0.144012945,0
8.98817E-5,19.000014251,0.371202915,0.34982157,0.144012945,0
9.05607E-5,19.252573261,0.37340285,0.347045995,0.147249191,0
9.1554E-5,19.507972333,0.376607437,0.34427042,0.147249191,0
9.24644E-5,19.756534843,0.379529815,0.341593973,0.147249191,0
9.37324E-5,20.007809314,0.383577668,0.338917526,0.15210356,0
9.45907E-5,20.252624701,0.386302581,0.336340206,0.153721683,0
9.56174E-5,20.509480586,0.389546276,0.333663759,0.156957929,0
9.65472E-5,20.759487248,0.392469055,0.331086439,0.161812298,0
9.75333E-5,21.00213839,0.395553536,0.328608247,0.161812298,0
9.83264E-5,21.256899347,0.398022849,0.326030928,0.165048544,0
9.93569E-5,21.504113206,0.401216547,0.323552736,0.166666667,0
1.00393E-4,21.753889715,0.404411484,0.321074544,0.169902913,0
1.01363E-4,22.006263783,0.407385146,0.318596352,0.169902913,0
1.02212E-4,22.250730707,0.40997513,0.316217288,0.173139159,0
1.0309E-4,22.507517792,0.412644115,0.313739096,0.17961165,0
1.03985E-4,22.756011964,0.415352277,0.311360032,0.181229773,0
1.04695E-4,23.006395793,0.417490132,0.308980967,0.181229773,0
1.05509E-4,23.258583127,0.419931231,0.306601903,0.181229773,0
1.06379E-4,23.50235765,0.422530793,0.304321967,0.184466019,0
1.07358E-4,23.758905821,0.425442219,0.301942902,0.186084142,0
1.08522E-4,24.007135141,0.428884535,0.299662966,0.189320388,0
1.09343E-4,24.257816575,0.431298612,0.297383029,0.190938511,0
1.10329E-4,24.510514214,0.434187017,0.295103093,0.190938511,0
1.10985E-4,24.753961344,0.436097962,0.292922284,0.19579288,0
1.11839E-4,25.010231383,0.438578534,0.290642347,0.199029126,0
1.12742E-4,25.25720018,0.441189959,0.288461538,0.202265372,0
1.13835E-4,25.506504875,0.444333587,0.28628073,0.203883495,0
1.14877E-4,25.757985594,0.447315774,0.284099921,0.207119741,0
1.16288E-4,26.000966914,0.451325649,0.282018239,0.208737864,0
1.17402E-4,26.257977133,0.454470705,0.279837431,0.208737864,0
1.18382E-4,26.505682215,0.457222433,0.277755749,0.208737864,0
1.19277E-4,26.755069278,0.45972559,0.275674068,0.210355987,0
1.20162E-4,27.006477209,0.462188646,0.273592387,0.213592233,0
1.21286E-4,27.260126242,0.465299916,0.271510706,0.215210356,0
1.22068E-4,27.503377778,0.467453264,0.269528152,0.218446602,0
1.23498E-4,27.761465103,0.471370719,0.267446471,0.221682848,0
1.24334E-4,28.009657363,0.473645519,0.265463918,0.223300971,0
1.25442E-4,28.25957593,0.476646612,0.263481364,0.224919094,0
1.26487E-4,28.511484468,0.479463949,0.26149881,0.22815534,0
1.27371E-4,28.752661456,0.481831554,0.259615385,0.22815534,0
1.28177E-4,29.008382358,0.483983336,0.257632831,0.231391586,0
1.29281E-4,29.252841683,0.48691596,0.255749405,0.233009709,0
1.30564E-4,29.512654276,0.490301791,0.253766852,0.237864078,0
1.31425E-4,29.761600877,0.49256319,0.251883426,0.237864078,0
1.32178E-4,30.011967112,0.494532402,0.25,0.237864078,0
1.32873E-4,30.250598917,0.496342297,0.248215702,0.239482201,0
1.33855E-4,30.504082196,0.498887004,0.246332276,0.241100324,0
1.34709E-4,30.759348299,0.501091754,0.24444885,0.241100324,0
1.35295E-4,31.002385579,0.502599102,0.242664552,0.24433657,0
1.36454E-4,31.26072681,0.505564687,0.240781126,0.247572816,0
1.37943E-4,31.507273819,0.509351373,0.238996828,0.249190939,0
1.39006E-4,31.756527817,0.512035083,0.23721253,0.250809061,0
1.40045E-4,32.007731098,0.514645623,0.235428232,0.252427184,0
1.41363E-4,32.26120514,0.517937244,0.233643933,0.252427184,0
1.42401E-4,32.502578292,0.520512733,0.231958763,0.25566343,0
1.43672E-4,32.760008276,0.523647337,0.230174465,0.258899676,0
1.45141E-4,33.005459895,0.527246735,0.228489294,0.260517799,0
1.45808E-4,33.252744101,0.528870564,0.226804124,0.263754045,0
1.46972E-4,33.501549018,0.531693409,0.225118953,0.263754045,0
1.48201E-4,33.752710398,0.534655507,0.223433783,0.268608414,0
1.49355E-4,34.005636151,0.537418016,0.221748612,0.273462783,0
1.49921E-4,34.260055086,0.538769081,0.220063442,0.273462783,0
1.50583E-4,34.500439662,0.540341176,0.218477399,0.276699029,0
1.51893E-4,34.757887021,0.543438339,0.216792228,0.279935275,0
1.52585E-4,35.001582212,0.545068047,0.215206186,0.281553398,0
1.53746E-4,35.261938172,0.547784312,0.213521015,0.283171521,0
1.54662E-4,35.508617193,0.549917772,0.211934972,0.283171521,0
1.55968E-4,35.757099247,0.552943235,0.210348929,0.286407767,0
1.56679E-4,36.007008281,0.554580078,0.208762887,0.28802589,0
1.57855E-4,36.258675521,0.55727592,0.207176844,0.28802589,0
1.58939E-4,36.511928587,0.559745305,0.205590801,0.28802589,0
1.59706E-4,36.750911151,0.561485714,0.204103886,0.289644013,0
1.60956E-4,37.007266124,0.564304729,0.202517843,0.291262136,0
1.6243E-4,37.26590174,0.567607598,0.2009318,0.297734628,0
1.63359E-4,37.510381633,0.569676539,0.199444885,0.299352751,0
1.63947E-4,37.75585922,0.570979953,0.19795797,0.300970874,0
1.64723E-4,38.002261749,0.572694587,0.196471055,0.305825243,0
1.66499E-4,38.250854934,0.576595723,0.19498414,0.309061489,0
1.67735E-4,38.501835874,0.579287963,0.193497224,0.310679612,0
1.69051E-4,38.75453194,0.582134792,0.192010309,0.310679612,0
1.69987E-4,39.008931232,0.584149739,0.190523394,0.315533981,0
1.70967E-4,39.264718827,0.586248244,0.189036479,0.315533981,0
1.71802E-4,39.504519413,0.588027858,0.187648692,0.32038835,0
1.7259E-4,39.762852437,0.589699768,0.186161776,0.322006472,0
1.73464E-4,40.00530686,0.591546311,0.184773989,0.323624595,0
1.74298E-4,40.266111872,0.593302063,0.183287074,0.326860841,0
1.75491E-4,40.511103185,0.595798882,0.181899286,0.330097087,0
1.76128E-4,40.75722604,0.597124319,0.180511499,0.330097087,0
1.772E-4,41.004860278,0.599347831,0.179123711,0.33171521,0
1.7788E-4,41.253559221,0.600751835,0.177735924,0.333333333,0
1.79626E-4,41.503829595,0.604332665,0.176348136,0.334951456,0
1.80485E-4,41.75583646,0.606084563,0.174960349,0.334951456,0
1.82247E-4,42.009641731,0.609650355,0.173572561,0.336569579,0
1.835E-4,42.26564343,0.612167289,0.172184774,0.338187702,0
1.84404E-4,42.504803865,0.613972184,0.170896114,0.341423948,0
1.8556E-4,42.763949988,0.616270006,0.169508327,0.344660194,0
1.86648E-4,43.005920829,0.618418082,0.168219667,0.344660194,0
1.88162E-4,43.268636353,0.621388234,0.166831879,0.349514563,0
1.88907E-4,43.513770921,0.622841066,0.16554322,0.354368932,0
1.89893E-4,43.760031455,0.624755708,0.16425456,0.359223301,0
1.91007E-4,44.007617982,0.626907539,0.1629659,0.36407767,0
1.91879E-4,44.256369941,0.628583046,0.16167724,0.365695793,0
1.92969E-4,44.506883137,0.630667202,0.16038858,0.365695793,0
1.94433E-4,44.75839251,0.633447724,0.159099921,0.372168285,0
1.95345E-4,45.011667198,0.635168597,0.157811261,0.375404531,0
1.9615E-4,45.266258257,0.636681258,0.156522601,0.378640777,0
1.97555E-4,45.502428958,0.639307514,0.155333069,0.3802589,0
1.98714E-4,45.760072015,0.641458839,0.154044409,0.383495146,0
1.9981E-4,46.019032695,0.64348102,0.152755749,0.386731392,0
2.0089E-4,46.259428903,0.645463274,0.151566217,0.388349515,0
2.01764E-4,46.500999569,0.647058475,0.150376685,0.391585761,0
2.02536E-4,46.763867307,0.648462795,0.149088025,0.393203883,0
2.04081E-4,47.007976855,0.65125517,0.147898493,0.394822006,0
2.0527E-4,47.253714829,0.653389426,0.146708961,0.396440129,0
2.06137E-4,47.500691389,0.654937363,0.145519429,0.398058252,0
2.07536E-4,47.769514837,0.657420105,0.144230769,0.402912621,0
2.08469E-4,48.019135006,0.659064663,0.143041237,0.404530744,0
2.09798E-4,48.270339701,0.661396396,0.141851705,0.40776699,0
2.10964E-4,48.501774455,0.663428372,0.140761301,0.411003236,0
2.11692E-4,48.755445494,0.664689611,0.139571768,0.412621359,0
2.12763E-4,49.010088672,0.666539411,0.138382236,0.415857605,0
2.13781E-4,49.266089658,0.668286788,0.137192704,0.417475728,0
2.14957E-4,49.501792211,0.670293707,0.1361023,0.419093851,0
2.16513E-4,49.760781801,0.672932011,0.134912768,0.419093851,0
2.1812E-4,50.021513987,0.67563239,0.133723236,0.422330097,0
2.18825E-4,50.261916753,0.676811839,0.132632831,0.427184466,0
2.20164E-4,50.50346779,0.679037982,0.131542427,0.430420712,0
2.21586E-4,50.768324274,0.681384289,0.130352895,0.432038835,0
2.22798E-4,51.012860656,0.683371774,0.12926249,0.433656958,0
2.2384E-4,51.258668375,0.68507017,0.128172086,0.435275081,0
2.25738E-4,51.505708602,0.688140828,0.127081681,0.436893204,0
2.26851E-4,51.754677981,0.68992641,0.125991277,0.441747573,0
2.27546E-4,52.004758483,0.691036987,0.124900872,0.444983819,0
2.28275E-4,52.255470479,0.69219711,0.123810468,0.449838188,0
2.29846E-4,52.507319664,0.694684236,0.122720063,0.453074434,0
2.31257E-4,52.761030537,0.696899136,0.121629659,0.453074434,0
2.33814E-4,53.016979168,0.700872834,0.120539255,0.45631068,0
2.35134E-4,53.251422406,0.702905335,0.119547978,0.457928803,0
2.3624E-4,53.510835802,0.704595393,0.118457573,0.457928803,0
2.37793E-4,53.771571515,0.706954052,0.117367169,0.466019417,0
2.408E-4,54.011217384,0.711468277,0.116375892,0.469255663,0
2.42257E-4,54.25263451,0.713629593,0.115384615,0.469255663,0
2.43684E-4,54.519731546,0.715731848,0.114294211,0.470873786,0
2.45216E-4,54.764243553,0.717971051,0.113302934,0.477346278,0
2.4623E-4,55.010087013,0.719442771,0.112311657,0.478964401,0
2.47368E-4,55.257031521,0.721085825,0.111320381,0.482200647,0
2.48593E-4,55.505045328,0.722843758,0.110329104,0.482200647,0
2.50485E-4,55.75428492,0.725536804,0.109337827,0.485436893,0
2.51283E-4,56.005199259,0.726665274,0.10834655,0.488673139,0
2.52522E-4,56.257235285,0.728408737,0.107355274,0.493527508,0
2.53725E-4,56.510412792,0.730089602,0.106363997,0.493527508,0
2.54978E-4,56.764683053,0.731829373,0.10537272,0.495145631,0
2.56975E-4,57.020617799,0.734579931,0.104381443,0.498381877,0
2.58412E-4,57.252784845,0.736541528,0.103489294,0.5,0
2.59594E-4,57.512001919,0.738142874,0.102498017,0.5,0
2.6075E-4,57.772175109,0.73970115,0.101506741,0.503236246,0
2.62261E-4,58.007676355,0.741723089,0.100614592,0.506472492,0
2.64993E-4,58.27143844,0.745339655,0.099623315,0.509708738,0
2.67248E-4,58.511299249,0.748287746,0.098731166,0.514563107,0
2.67982E-4,58.752183961,0.749238646,0.097839017,0.51618123,0
2.69648E-4,59.020924645,0.751386559,0.09684774,0.51618123,0
2.71856E-4,59.264864002,0.754203794,0.095955591,0.519417476,0
2.73072E-4,59.510159121,0.755741325,0.095063442,0.521035599,0
2.74761E-4,59.756627863,0.757861353,0.094171293,0.524271845,0
2.75677E-4,60.004352411,0.759003983,0.093279144,0.525889968,0
2.76775E-4,60.253077345,0.760365764,0.092386994,0.527508091,0
2.77535E-4,60.502616477,0.761303734,0.091494845,0.533980583,0
2.78936E-4,60.752937556,0.763024502,0.090602696,0.537216828,0
2.80236E-4,61.004590776,0.764608443,0.089710547,0.538834951,0
2.8119E-4,61.257301811,0.765764937,0.088818398,0.540453074,0
2.82864E-4,61.511423976,0.767780499,0.087926249,0.542071197,0
2.83897E-4,61.766433475,0.769015912,0.0870341,0.542071197,0
2.86808E-4,62.023433334,0.772460294,0.086141951,0.545307443,0
2.88697E-4,62.253746538,0.774668429,0.085348929,0.546925566,0
2.89874E-4,62.514118895,0.776033513,0.08445678,0.548543689,0
2.90975E-4,62.775636625,0.777302659,0.083564631,0.551779935,0
2.91839E-4,63.008897148,0.778293689,0.08277161,0.558252427,0
2.93325E-4,63.272474423,0.779987034,0.081879461,0.561488673,0
2.96256E-4,63.508438253,0.783290357,0.081086439,0.563106796,0
2.97913E-4,63.775894398,0.785136621,0.08019429,0.567961165,0
2.99416E-4,64.015074311,0.786796321,0.079401269,0.567961165,0
3.01524E-4,64.255495899,0.789103917,0.078608247,0.571197411,0
3.02682E-4,64.527558166,0.790360705,0.077716098,0.572815534,0
3.05059E-4,64.770911105,0.792917456,0.076923077,0.572815534,0
3.07416E-4,65.016004118,0.795421497,0.076130056,0.572815534,0
3.09627E-4,65.262646149,0.79774263,0.075337034,0.57605178,0
3.10918E-4,65.510839649,0.799086333,0.074544013,0.57605178,0
3.11987E-4,65.760017471,0.800192037,0.073750991,0.579288026,0
3.12983E-4,66.009960963,0.801216138,0.07295797,0.579288026,0
3.14012E-4,66.260858536,0.802269755,0.072164948,0.584142395,0
3.16142E-4,66.512921797,0.804431623,0.071371927,0.588996764,0
3.1794E-4,66.766580475,0.806238355,0.070578906,0.590614887,0
3.19344E-4,67.021567389,0.807637697,0.069785884,0.593851133,0
3.22062E-4,67.278190339,0.810317233,0.068992863,0.595469256,0
3.23442E-4,67.504224523,0.811663603,0.068298969,0.600323625,0
3.25444E-4,67.764142756,0.813599771,0.067505948,0.603559871,0
3.27224E-4,68.025333725,0.815304519,0.066712926,0.608414239,0
3.2894E-4,68.254924701,0.816933075,0.066019033,0.613268608,0
3.31215E-4,68.519563489,0.819070502,0.065226011,0.618122977,0
3.33067E-4,68.752190193,0.8207921,0.064532117,0.6197411,0
3.34575E-4,69.01936375,0.82218106,0.063739096,0.622977346,0
3.35898E-4,69.254176056,0.823391179,0.063045202,0.622977346,0
3.38717E-4,69.524359527,0.825942768,0.062252181,0.624595469,0
3.40549E-4,69.76237316,0.827581388,0.061558287,0.627831715,0
3.41882E-4,70.001312769,0.828763389,0.060864393,0.629449838,0
3.43699E-4,70.275529384,0.830361826,0.060071372,0.629449838,0
3.46246E-4,70.517606416,0.832577294,0.059377478,0.632686084,0
3.47676E-4,70.760663932,0.833809001,0.058683584,0.639158576,0
3.48226E-4,71.004267643,0.834279741,0.057989691,0.639158576,0
3.50331E-4,71.283885024,0.836070745,0.057196669,0.640776699,0
3.54384E-4,71.531142269,0.839464434,0.056502776,0.644012945,0
3.56662E-4,71.779901288,0.841340774,0.055808882,0.644012945,0
3.59339E-4,72.030534526,0.843518456,0.055114988,0.645631068,0
3.60906E-4,72.282726442,0.844779137,0.054421094,0.647249191,0
3.63614E-4,72.500293091,0.846933574,0.053826328,0.65210356,0
3.65009E-4,72.755305114,0.848031543,0.053132435,0.653721683,0
3.67314E-4,73.011686334,0.849828981,0.052438541,0.656957929,0
3.69996E-4,73.269456645,0.851893505,0.051744647,0.661812298,0
3.71153E-4,73.528942233,0.852775889,0.051050753,0.666666667,0
3.72424E-4,73.752158263,0.853738192,0.050455987,0.66828479,0
3.73687E-4,74.013229139,0.854688958,0.049762094,0.669902913,0
3.75695E-4,74.275604609,0.856187114,0.0490682,0.671521036,0
3.78751E-4,74.502322524,0.85843781,0.048473434,0.676375405,0
3.80508E-4,74.768166627,0.859716245,0.04777954,0.67961165,0
3.83415E-4,75.035415348,0.861805034,0.047085646,0.681229773,0
3.84907E-4,75.266018633,0.86286512,0.04649088,0.682847896,0
3.8687E-4,75.536067488,0.864247756,0.045796987,0.689320388,0
3.88239E-4,75.76860925,0.865203666,0.04520222,0.692556634,0
3.89737E-4,76.001992684,0.866242326,0.044607454,0.697411003,0
3.90977E-4,76.275383648,0.867095706,0.043913561,0.702265372,0
3.92616E-4,76.510296008,0.868215226,0.043318795,0.708737864,0
3.94781E-4,76.785943853,0.869679794,0.042624901,0.71197411,0
3.99176E-4,77.024676222,0.872602513,0.042030135,0.71197411,0
4.00526E-4,77.264657061,0.873487339,0.041435369,0.716828479,0
4.02059E-4,77.505525583,0.874484654,0.040840603,0.721682848,0
4.05509E-4,77.788541418,0.876700255,0.040146709,0.726537217,0
4.07786E-4,78.032563886,0.87814072,0.039551943,0.72815534,0
4.11416E-4,78.277925947,0.880402777,0.038957177,0.731391586,0
4.12197E-4,78.524972001,0.880883729,0.038362411,0.733009709,0
4.15092E-4,78.773165287,0.882650555,0.037767645,0.737864078,0
4.17218E-4,79.022862208,0.883931322,0.037172879,0.739482201,0
4.19277E-4,79.273986061,0.885158366,0.036578113,0.74433657,0
4.2318E-4,79.526889262,0.887448736,0.035983347,0.745954693,0
4.25313E-4,79.781516731,0.888681526,0.03538858,0.747572816,0
4.26713E-4,80.037207438,0.889482714,0.034793814,0.752427184,0
4.31222E-4,80.252287944,0.892025331,0.034298176,0.754045307,0
4.32845E-4,80.511657876,0.892926123,0.03370341,0.75566343,0
4.37058E-4,80.773274139,0.895229367,0.033108644,0.758899676,0
4.38961E-4,81.036272009,0.896253706,0.032513878,0.760517799,0
4.4235E-4,81.256618173,0.898052485,0.032018239,0.760517799,0
4.46811E-4,81.52363861,0.900373491,0.031423473,0.763754045,0
4.49849E-4,81.792445645,0.901923591,0.030828707,0.763754045,0
4.51015E-4,82.017725821,0.902512148,0.030333069,0.765372168,0
4.52343E-4,82.288819344,0.903178076,0.029738303,0.768608414,0
4.53338E-4,82.515180171,0.903674079,0.029242665,0.77184466,0
4.54837E-4,82.787545498,0.904416525,0.028647898,0.773462783,0
4.56414E-4,83.0153657,0.905191336,0.02815226,0.773462783,0
4.59447E-4,83.290150524,0.906663988,0.027557494,0.778317152,0
4.61228E-4,83.520488214,0.907517868,0.027061856,0.781553398,0
4.61752E-4,83.751256779,0.907768092,0.026566217,0.789644013,0
4.67207E-4,84.030457545,0.910328889,0.025971451,0.791262136,0
4.70232E-4,84.265129806,0.911717811,0.025475813,0.792880259,0
4.72558E-4,84.501245931,0.912771541,0.024980174,0.797734628,0
4.77475E-4,84.786343394,0.914957382,0.024385408,0.800970874,0
4.7913E-4,85.025352545,0.915681067,0.02388977,0.80420712,0
4.84054E-4,85.266138631,0.91779715,0.023394132,0.809061489,0
4.89683E-4,85.509781547,0.92015127,0.022898493,0.810679612,0
4.92186E-4,85.755367588,0.921176033,0.022402855,0.813915858,0
4.94967E-4,86.002001925,0.922299713,0.021907216,0.817152104,0
4.99093E-4,86.25036972,0.923937056,0.021411578,0.822006472,0
5.02091E-4,86.500498164,0.925104919,0.02091594,0.826860841,0
5.08507E-4,86.753052913,0.927544576,0.020420301,0.830097087,0
5.11554E-4,87.008204548,0.928675371,0.019924663,0.833333333,0
5.13038E-4,87.264344822,0.929219647,0.019429025,0.834951456,0
5.16054E-4,87.521665885,0.930312804,0.018933386,0.839805825,0
5.19763E-4,87.780819236,0.931634409,0.018437748,0.844660194,0
5.24634E-4,88.04199414,0.933331904,0.017942109,0.84789644,0
5.28529E-4,88.252721918,0.93465893,0.017545599,0.852750809,0
5.31661E-4,88.517586147,0.935706621,0.01704996,0.857605178,0
5.37024E-4,88.784683736,0.937462035,0.016554322,0.862459547,0
5.43282E-4,89.001536438,0.939449938,0.016157811,0.865695793,0
5.4521E-4,89.273707901,0.940049636,0.015662173,0.872168285,0
5.53672E-4,89.549188946,0.942611802,0.015166534,0.875404531,0
5.5761E-4,89.772125302,0.943766399,0.014770024,0.8802589,0
5.65554E-4,90.052653099,0.94602562,0.014274385,0.883495146,0
5.69677E-4,90.279927408,0.947162231,0.013877875,0.888349515,0
5.71249E-4,90.508310491,0.947589183,0.013481364,0.889967638,0
5.75396E-4,90.795191052,0.948699229,0.012985726,0.896440129,0
5.82205E-4,91.026719338,0.950470956,0.012589215,0.899676375,0
5.8541E-4,91.260422597,0.951283644,0.012192704,0.904530744,0
5.94885E-4,91.555271946,0.953608719,0.011697066,0.904530744,0
5.9822E-4,91.794260286,0.954400614,0.011300555,0.909385113,0
6.04202E-4,92.035466641,0.955787088,0.010904044,0.911003236,0
6.11043E-4,92.278819719,0.957321037,0.010507534,0.914239482,0
6.13396E-4,92.523852702,0.957836321,0.010111023,0.917475728,0
6.1725E-4,92.769888903,0.95866674,0.009714512,0.920711974,0
6.25437E-4,93.018619576,0.960377172,0.009318002,0.922330097,0
6.27629E-4,93.269150724,0.960822859,0.008921491,0.925566343,0
6.31632E-4,93.52096862,0.961624075,0.00852498,0.925566343,0
6.36441E-4,93.774905812,0.962564852,0.008128469,0.930420712,0
6.43481E-4,94.030721665,0.963900799,0.007731959,0.935275081,0
6.53743E-4,94.290575501,0.965763317,0.007335448,0.936893204,0
6.65433E-4,94.554169863,0.967768051,0.006938937,0.94012945,0
6.72678E-4,94.755757496,0.968951186,0.006641554,0.94012945,0
6.77596E-4,95.02607525,0.969729378,0.006245044,0.94012945,0
6.81961E-4,95.29828157,0.970403815,0.005848533,0.943365696,0
6.85246E-4,95.503688932,0.970901368,0.00555115,0.946601942,0
7.04522E-4,95.780719352,0.97365737,0.005154639,0.949838188,0
7.13329E-4,96.065391001,0.974827987,0.004758128,0.95631068,0
